id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2674511993,,Parames Chutima|Pattita Suwanruji,https://openalex.org/A5072602769|https://openalex.org/A5019699796,https://orcid.org/0000-0001-5755-8775|,|,,,True|False,,1,,Approach to Apply Fuzzy Analytical Hierarchy Process on Part Routing Problems in Flexible Manufacturing System,,,0.0,,False,en,False,closed,,,,,Advanced Manufacturing and Logistics Optimization,1999-01-01,1999,article
https://openalex.org/W2245388339,"Despite the continuous evolution in computers and information technology, real-world combinatorial optimization problems are NP-problems, in particular in the domain of planning and Thus, although exact techniques from the Research (OR) field, such as Linear Programming, could be applied to solve optimization problems, they are difficult to apply in real-world scenarios since they usually require too much computational time, i.e: an optimized solution is required at an affordable computational time. Furthermore, decision makers often face different and typically opposing goals, then resulting multi-objective optimization problems. Therefore, approximate techniques from the Intelligence (AI) field are commonly used to solve the real world problems. The AI techniques provide richer and more flexible representations of real-world (Gomes 2000 ), and they are widely used to solve these type of problems. AI heuristic techniques do not guarantee the optimal solution, but they provide near-optimal solutions in a reasonable time. These techniques are divided into two broad classes of algorithms: constructive and local search methods (Aarts and Lenstra 2003 ). They can guide their search processes by means of heuristics or metaheuristics depending on how they escape from local optima (Blum and Roli 2003 ). Regarding multi-objective optimization problems, the use of AI techniques becomes paramount due to their complexity (Coello Coello 2006 ). Nowadays, the point of view for planning and scheduling tasks has changed. Due to the fact that real world is uncertain, imprecise and non-deterministic, there might be unknown information, breakdowns, incidences or changes, which become the initial plans or schedules invalid. Thus, there is a new trend to cope these aspects in the optimization techniques, and to seek robust solutions (schedules) (Lambrechts, Demeulemeester, and Herroelen 2008 ). In this way, these optimization problems become harder since a new objective function (robustness measure) must be taken into account during the solution search. Therefore, the robustness concept is being studied and a general robustness measure has been developed for any scheduling problem (such as Job Shop Problem, Open Shop Problem, Railway Scheduling or Vehicle Routing Problem). To this end, in this thesis, some techniques have been developed to improve the search of optimized and robust solutions in planning and scheduling problems. These techniques offer assistance to decision makers to help in planning and scheduling tasks, determine the consequences of changes, provide support in the resolution of incidents, provide alternative plans, etc. As a case study to evaluate the behaviour of the techniques developed, this thesis focuses on problems related to container terminals. Container terminals generally serve as a transshipment zone between ships and land vehicles (trains or trucks). In (Henesey 2006a ), it is shown how this transshipment market has grown rapidly. Container terminals are open systems with three distinguishable areas: the berth area, the storage yard, and the terminal receipt and delivery gate area. Each one presents different planning and scheduling problems to be optimized (Stahlbock and Vos 2008 ). For example, berth allocation, quay crane assignment, stowage planning, and quay crane scheduling must be managed in the berthing area; the container stacking problem, yard crane scheduling, and horizontal transport operations must be carried out in the yard area; and the hinterland operations must be solved in the landside area. Furthermore, dynamism is also present in container terminals. The tasks of the container terminals take place in an environment susceptible of breakdowns or incidences. For instance, a Quay Crane engine stopped working and needs to be revised, delaying this task one or two hours. Thereby, the robustness concept can be included in the scheduling techniques to take into consideration some incidences and return a set of robust schedules. In this thesis, we have developed a new domain-dependent planner to obtain more efficient solutions in the generic problem of reshuffles of containers. Planning heuristics and optimization criteria developed have been evaluated on realistic problems and they are applicable to the general problem of reshuffling in blocks world scenarios. Additionally, we have developed a scheduling model, using constructive metaheuristic techniques on a complex problem that combines sequences of scenarios with different types of resources (Berth Allocation, Quay Crane Assignment, and Container Stacking problems). These problems are usually solved separately and their integration allows more optimized solutions. Moreover, in order to address the impact and changes that arise in dynamic real-world environments, a robustness model has been developed for scheduling tasks. This model has been applied to metaheuristic schemes, which are based on genetic algorithms. The extension of such schemes, incorporating the robustness model developed, allows us to evaluate and obtain more robust solutions. This approach, combined with the classical optimality criterion in scheduling problems, allows us to obtain, in an efficient in way, optimized solution able to withstand a greater degree of incidents that occur in dynamic scenarios. Thus, a proactive approach is applied to the problem that arises with the presence of incidences and changes that occur in typical scheduling problems of a dynamic real world. References - Aarts, E. and J.K. Lenstra (2003). Local search in combinatorial optimization. Princeton University Press. - Blum, C. and A. Roli (2003). Metaheuristics in combinatorial optimization: and conceptual comparison. In: ACM Computing Surveys (CSUR) 35.3, pp. 268-308. - Coello Coello, C.A. (2006). Evolutionary multi-objective optimization: a historical view of the field. In: Computational Intelligence Magazine, IEEE 1.1, pp. 28-36. - Gomes, C.P. (2000). Artificial intelligence and operations research: challenges and opportunities in planning and scheduling. In: The Knowledge Engineering Review 15.1, pp. 1-10. - Henesey, L. (2006). Overview of Transshipment and Simulation. In: Med-trade Conference, Malta, April, pp. 6-7. - Lambrechts, Olivier, Erik Demeulemeester, and Willy Herroelen (2008). Proactive and reactive strategies for resource-constrained project scheduling with uncertain resource availabilities. In: Journal of scheduling 11.2, pp. 121-136. - Stahlbock, R. and S. Vos (2008). Operations research at container terminals: a literature update. In: OR Spectrum 30.1, pp. 1-52.",Mario Rodríguez Molins,https://openalex.org/A5002330202,,,,,True,cc-by-nc-nd,2,,Optimization and Robustness in Planning and Scheduling Problems. Application to Container Terminals,https://doi.org/10.4995/thesis/10251/48545,,,,False,en,True,gold,,,,,Maritime Ports and Logistics,2015-02-06,2015,dissertation
https://openalex.org/W3008427799,,Elnaz Irannezhad,https://openalex.org/A5074998044,https://orcid.org/0000-0002-6298-6042,,,,True,,1,,Contributions to behavioural freight transport modelling,https://doi.org/10.14264/uql.2020.122,,,,False,en,False,closed,,,,,Urban and Freight Transport Logistics,2018-11-16,2018,dissertation
https://openalex.org/W79865362,,Jorge-Ernesto Mendoza,https://openalex.org/A5088946598,,,,,True,,0,,Résolution de problèmes de tournées de véhicules réels dans des environnements incertains,,,,,False,fr,False,closed,,,,,Vehicle Routing Optimization Methods,2009-01-01,2009,dissertation
https://openalex.org/W2467781267,"Open vehicle routing problem (OVRP) is a special case of the well-known vehicle routing problem (VRP), which is one of the most popular optimization issues in transportation.In open vehicle problems, the ultimate goal is usually defined as finding the routes with the optimum costs, by means of fleet size and the travelled distance.Vehicles do not return to the depot after delivering their goods to the customer nodes.There is a classical approach of finding the shortest paths and minimum fleet size to solve these problems.However, most logistic companies are often interested in the load ratio of their vehicles as well.They expect their vehicles to take long distances with reasonable load ratios.For a vehicle to leave the big percentage of the load in the first delivery points and take the remaining much longer distance almost empty is an unwanted situation.In this study, a solution to the open vehicle routing problems is proposed from this perspective.To solve these kinds of NP-Hard problems, using metaheuristics is a fine way of obtaining good-enough solutions within reasonable time.In this study, a modified genetic algorithm is coded and a user-friendly decision support system is designed to solve this specific problem.",Erhan Tonbul|Gamze Tuna|Nihal Erginel,https://openalex.org/A5053406300|https://openalex.org/A5062005355|https://openalex.org/A5074956923,https://orcid.org/0009-0006-9451-7626||https://orcid.org/0000-0001-6231-9904,TR||,Eskişehir City Hospital|Anadolu University||,https://openalex.org/I4210091745|https://openalex.org/I133743585||,True|False|False,,0,https://openalex.org/I4210091745|https://openalex.org/I133743585,A NEW APPROACH: MAXIMIZING LOAD RATIOS OF VEHICLES TO MAINTAIN PROFITABILITY IN OPEN VEHICLE PROBLEMS,https://doi.org/10.20472/iac.2016.023.089,,0.0,,False,en,True,gold,,,,,Vehicle Routing Optimization Methods,2016-01-01,2016,article
https://openalex.org/W3121167742,,Erhan Tonbul|Gamze Tuna|Nihal Erginel,https://openalex.org/A5053406300|https://openalex.org/A5062005355|https://openalex.org/A5074956923,https://orcid.org/0009-0006-9451-7626||https://orcid.org/0000-0001-6231-9904,||,,,True|False|False,,0,,A NEW APPROACH: MAXIMIZING LOAD RATIOS OF VEHICLES TO MAINTAIN PROFITABILITY IN OPEN VEHICLE PROBLEMS,,,,,False,en,False,closed,RePEc: Research Papers in Economics,https://openalex.org/S4306401271,,repository,Vehicle Routing Optimization Methods,2016-05-01,2016,preprint
https://openalex.org/W836039216,"This research concerns solving the Multi-Compartment Vehicle Routing Problem (MC-VRP) in the context of animal nutrition industry. Research and application work focuses on distribution in food industry.Despite its vast application in industry, little attention has been paid to the MC-VRP. We address three classes of MC-VRP in this research. Firstly, we propose two metaheuristics, ""Greedy Randomized Adaptive Search Procedure"" (GRASP) and ""Iterated Local Search procedure"" (ILS), in order to solve a MC-VRP with a fixed-sized compartment dedicated to each product. Also, an extension of this problem to variable-sized compartments which we call Flexible Compartments Vehicle Routing Problem (FC-VRP) is studied. Further, we propose a GRASP and a Multi Start ILS to solve a MC-VRP problem with assignment decisions of each compartment to one client and one product. Finally, some application work is presented. Experiments intended to measure performance in the context of food distribution to cattle were conducted for Nestal company. Decision support tools had been developed and implemented for this company",Cadet David Joseph,https://openalex.org/A5002106110,,,,,True,cc-by,0,,Optimisation des flux : application aux problèmes de distribution en nutrition animale,,,,,False,fr,True,green,ZooKeys,https://openalex.org/S199213172,1313-2970,journal,Vehicle Routing Optimization Methods,2013-12-18,2013,dissertation
https://openalex.org/W4414359249,,Baoxiang Pan|Yaoxin Wu|Zhiguang Cao|Yaqing Hou|Guangyu Zou|Qiang Zhang,https://openalex.org/A5009257121|https://openalex.org/A5059325642|https://openalex.org/A5021597928|https://openalex.org/A5044443092|https://openalex.org/A5083864266|https://openalex.org/A5043594354,https://orcid.org/0000-0002-3409-5568|https://orcid.org/0000-0002-3625-6599|https://orcid.org/0000-0002-4499-759X|https://orcid.org/0000-0002-9929-2650|https://orcid.org/0000-0003-1890-6874|https://orcid.org/0000-0003-0609-0337,CN|NL|SG|CN|CN|CN,Dalian University of Technology|Eindhoven University of Technology|Singapore Management University|Dalian University of Technology|Dalian University of Technology|Dalian University of Technology,https://openalex.org/I27357992|https://openalex.org/I83019370|https://openalex.org/I79891267|https://openalex.org/I27357992|https://openalex.org/I27357992|https://openalex.org/I27357992,True|False|False|False|False|False,,0,https://openalex.org/I27357992,Preference-based Deep Reinforcement Learning for Historical Route Estimation,https://doi.org/10.24963/ijcai.2025/955,,0.0,,False,en,False,closed,,,,,Traffic Prediction and Management Techniques,2025-09-01,2025,article
https://openalex.org/W4401023867,,Zari McFadden|Lauren Alvarez|Zhiguang Cao|Yaqing Hou|Guangyu Zou|Qiang Zhang,https://openalex.org/A5094072770|https://openalex.org/A5030552230||||,https://orcid.org/0000-0002-8640-2312|https://orcid.org/0000-0001-7498-0839||||,CN|US|NL|US|SG|CN|CN|CN,Dalian University of Technology|North Carolina State University|Eindhoven University of Technology|North Carolina State University|Singapore Management University|Dalian University of Technology|Dalian University of Technology|Dalian University of Technology,https://openalex.org/I27357992|https://openalex.org/I137902535|https://openalex.org/I83019370|https://openalex.org/I137902535|https://openalex.org/I79891267|https://openalex.org/I27357992|https://openalex.org/I27357992|https://openalex.org/I27357992,True|False|False|False|False|False,,0,https://openalex.org/I27357992|https://openalex.org/I137902535,Preference-based Deep Reinforcement Learning for Historical Route Estimation,https://doi.org/10.24963/ijcai.2024/955,,0.0,,False,en,False,closed,,,,,Legal Education and Practice Innovations,2024-07-26,2024,article
https://openalex.org/W4415845069,"Production and transportation are two essential activities in supply chain management, decision-makers strive to enhance the operational efficiency of these two stages to maximize business interests. In this paper, we consider the integrat-ed distributed permutation flow shop problem (IDFSP) and multiple compartments vehicle routing problem with simultaneous deterministic delivery and fuzzy pickup (IDFSP_MCVRPSDDFP). The IDFSP_MCVRPSDDFP aims to simultaneously minimize cost and carbon emissions caused by both production and transporation. To address the IDFSP_MCVRPSDDFP, we propose a hyper-heuristic ant colony optimization algorithm (HH_ACO). The HH_ACO is com-posed of two main components: a hyper-heuristic algorithm (HHA) and an ant colony optimization algorithm (ACO). To enhance the efficiency of local search, we design six heuristic operations within the low-level heuristics (LLHs). Meanwhile, the ACO is utilized to enhance the performance of the high-level heuristics (HLS) within the HHA. Experimental simulations and data analysis have validated that HH_ACO can effectively solve IDFSP_MCVRPSDDFP.",Yan Geng,https://openalex.org/A5101499803,https://orcid.org/0009-0002-7712-9067,,,,True,,0,,Hyper-heuristic Ant Colony Optimization for solving the integrated distributed permutation flow shop prob-lem and multiple compartments vehicle routing problem with simultaneous deterministic delivery and fuzzy pickup,https://doi.org/10.65286/icic.v20i1.57233,,,,False,,True,gold,,,,,,2024-01-01,2024,article
https://openalex.org/W2375632897,,Junwei Zeng,https://openalex.org/A5009312292,https://orcid.org/0000-0001-6227-4849,CN,Lanzhou Jiaotong University,https://openalex.org/I3133134087,True,,0,https://openalex.org/I3133134087,VRPTW problem solving multi-objective fuzzy preference ant colony algorithm,,,0.0,,False,en,False,closed,Jisuanji yingyong yanjiu,https://openalex.org/S2764587835,1001-3695,journal,Simulation and Modeling Applications,2011-01-01,2011,article
https://openalex.org/W4412947761,"General Background: Efficient distribution routing is fundamental in logistics, directly influencing operational costs, fuel consumption, and customer satisfaction. Specific Background: PT Threelog Kencana Mandiri in Batam currently experiences inefficiencies due to suboptimal routing strategies for spare part deliveries. Knowledge Gap: Despite various routing solutions, few are tailored for dynamic, real-world constraints like vehicle capacity and varying delivery points in mid-scale operations. Aim: This study aims to optimize PT Threelog’s delivery routes using the Ant Colony Optimization (ACO) algorithm by modeling the problem as a Vehicle Routing Problem (VRP) with specific constraints. Results: The implementation of ACO significantly reduced total travel distance compared to the company’s existing manual routing, resulting in lower fuel usage, faster delivery times, and enhanced customer service. Novelty: Unlike generic routing systems, the proposed ACO-based model dynamically adapts to real operational variables through pheromone-based local and global updates, improving solution quality iteratively. Implications: This research offers a practical, intelligent decision-support framework for logistics firms, proving that metaheuristic algorithms like ACO can robustly handle complex, real-world delivery challenges and scale to broader applications. Highlights: Improves route efficiency using ACO in real delivery operations. Reduces distance, fuel usage, and delivery time significantly. Provides a scalable model for intelligent logistics planning. Keywords: Ant Colony Optimization, Vehicle Routing Problem, Logistics Efficiency, Route Optimization, Metaheuristic Algorithm",Septia Anggraini|Enny Aryanny,https://openalex.org/A5119205477|https://openalex.org/A5076977245,|,ID|ID,University of Pembangunan Nasional Veteran Jawa Timur|University of Pembangunan Nasional Veteran Jawa Timur,https://openalex.org/I3130997290|https://openalex.org/I3130997290,True|True,cc-by,0,https://openalex.org/I3130997290,Optimizing Spare Part Delivery Routes Using Ant Colony Optimization,https://doi.org/10.21070/acopen.10.2025.11477,,0.0,,False,en,True,diamond,Academia Open,https://openalex.org/S4210227743,2714-7444,journal,Management and Optimization Techniques,2025-08-04,2025,article
https://openalex.org/W4412825953,"This study proposes a novel optimization framework for the vehicle routing problem with heterogeneous time windows, a critical aspect in logistics and supply chain operations. Unlike conventional vehicle routing problem (VRP) models that assume uniform service schedules and fleet capacities, our approach acknowledges the diverse time constraints and vehicle specifications often encountered in real-world scenarios. By formulating the problem as a mixed integer linear programming model, we incorporate constraints related to time windows, vehicle load capacities, and travel distances. To tackle the NP-hard complexity, we employ a hybrid strategy combining metaheuristic algorithms with exact methods, thus ensuring both solution quality and computational efficiency. Extensive computational experiments, conducted on benchmark datasets and real-world logistics data, confirm the superiority of our model in terms of solution quality, runtime, and adaptability. These findings underscore the model’s practicality for industries facing dynamic routing requirements and tight service windows. Furthermore, the proposed framework equips decision-makers with a robust tool for optimizing route planning, ultimately enhancing service quality, reducing operational costs, and promoting more reliable delivery outcomes.",Herman Mawengkang|Muhammad Romi Syahputra|Sutarman Sutarman|Gerhard‐Wilhelm Weber,https://openalex.org/A5092725474|https://openalex.org/A5017777229|https://openalex.org/A5102723918|https://openalex.org/A5070641581,https://orcid.org/0000-0003-0403-9415|https://orcid.org/0000-0003-3557-0778|https://orcid.org/0009-0007-3619-1303|https://orcid.org/0000-0003-0849-7771,ID|ID|ID|,University of North Sumatra|University of North Sumatra|University of North Sumatra|,https://openalex.org/I254887060|https://openalex.org/I254887060|https://openalex.org/I254887060|,True|False|False|False,,0,https://openalex.org/I254887060,Optimization model of vehicle routing problem with heterogenous time windows,https://doi.org/10.11591/ijece.v15i4.pp4043-4057,,0.0,,False,en,True,diamond,International Journal of Power Electronics and Drive Systems/International Journal of Electrical and Computer Engineering,https://openalex.org/S4210235676,2722-256X,journal,Vehicle Routing Optimization Methods,2025-08-01,2025,article
https://openalex.org/W4317698881,,Z. Q. Zhu|Yanru Chen,https://openalex.org/A5085159282|https://openalex.org/A5100695889,https://orcid.org/0000-0001-7175-3307|https://orcid.org/0000-0002-0162-5067,CN|CN,Southwest Jiaotong University|Southwest Jiaotong University,https://openalex.org/I4800084|https://openalex.org/I4800084,True|False,,0,https://openalex.org/I4800084,"A Multicommodity, Simultaneous Split Pickup and Split Delivery Vehicle Routing Problem with Demand Allocation",https://doi.org/10.2139/ssrn.4333975,,,,False,en,True,green,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,repository,Transportation and Mobility Innovations,2023-01-01,2023,article
https://openalex.org/W2963319242,"Eliciting preferences of a decision maker is a key factor to successfully\ncombine search and decision making in an interactive method. Therefore, the\nprogressively integration and simulation of the decision maker is a main\nconcern in an application. We contribute in this direction by proposing an\ninteractive method based on a reference point-based guided local search to the\nbi-objective Inventory Routing Problem. A local search metaheuristic, working\non the delivery intervals, and the Clarke &amp; Wright savings heuristic is\nemployed for the subsequently obtained Vehicle Routing Problem. To elicit\npreferences, the decision maker selects a reference point to guide the search\nin interesting subregions. Additionally, the reference point is used as a\nreservation point to discard solutions outside the cone, introduced as a\nconvergence criterion. Computational results of the reference point-based\nguided local search are reported and analyzed on benchmark data in order to\nshow the applicability of the approach.\n",Sandra Huber|Martin Josef Geiger|Marc Sevaux,https://openalex.org/A5102731263|https://openalex.org/A5007572089|https://openalex.org/A5009130516,https://orcid.org/0000-0002-2816-0140|https://orcid.org/0000-0003-1797-957X|https://orcid.org/0000-0003-3855-9072,DE||,Helmut Schmidt University||,https://openalex.org/I190134885||,True|False|False,,0,https://openalex.org/I190134885,Interactive Reference Point-Based Guided Local Search for the\n Bi-objective Inventory Routing Problem,https://doi.org/10.48550/arxiv.1405.5643,,,,False,,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,Vehicle Routing Optimization Methods,2014-05-22,2014,preprint
https://openalex.org/W2126242927,"Eliciting preferences of a decision maker is a key factor to successfully combine search and decision making in an interactive method. Therefore, the progressively integration and simulation of the decision maker is a main concern in an application. We contribute in this direction by proposing an interactive method based on a reference point-based guided local search to the bi-objective Inventory Routing Problem. A local search metaheuristic, working on the delivery intervals, and the Clarke &amp; Wright savings heuristic is employed for the subsequently obtained Vehicle Routing Problem. To elicit preferences, the decision maker selects a reference point to guide the search in interesting subregions. Additionally, the reference point is used as a reservation point to discard solutions outside the cone, introduced as a convergence criterion. Computational results of the reference point-based guided local search are reported and analyzed on benchmark data in order to show the applicability of the approach.",Sandra Huber|Martin Josef Geiger|Marc Sevaux,https://openalex.org/A5004172739|https://openalex.org/A5007572089|https://openalex.org/A5009130516,https://orcid.org/0000-0003-4745-8767|https://orcid.org/0000-0003-1797-957X|https://orcid.org/0000-0003-3855-9072,DE||,Helmut Schmidt University||,https://openalex.org/I190134885||,True|False|False,,0,https://openalex.org/I190134885,Interactive Reference Point-Based Guided Local Search for the Bi-objective Inventory Routing Problem,https://doi.org/10.48550/arxiv.1405.5643,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,Vehicle Routing Optimization Methods,2014-05-22,2014,preprint
https://openalex.org/W7111677781,The routing problem for tanker-refuellers is considered. The tankers start at the bunkering company and must serve several ships in different ports. In principle the modeling and algorithmic approaches for capacitated vehicle routing problems can be used. Since the demands of the ships are uncertain and vague they are modeled using fuzzy sets. The first compromise solution can interactively be modified to meet the decision makers requirements with respect to the different criteria. The results are demonstrated using a small example.,"Werners, B.|Kondratenko, Y. P.",|,|,|,,,True|False,,0,,"Планування та оптимізація маршрутів танкерів при нечітких замовленнях суден, що ними обслуговуються",,,0.0,,False,en,True,green,The Scientific Issues of Ternopil Volodymyr Hnatiuk National Pedagogical University Series pedagogy,https://openalex.org/S4210228265,2311-6382,journal,Vehicle Routing Optimization Methods,2009-03-19,2009,article
https://openalex.org/W4295177973,"The purpose of this research is to make a decision support system for determining transportation and distribution routes, and to increase the level of efficiency and simplify the process of determining transportation and distribution routes. This research uses qualitative research. The results showed that 1) Decision support systems in determining distribution routes can be made using the fuzzy method. If the road conditions and traffic density on each road are not much different, then determining the route based on the adjusted speed is no different from determining the route using the closest route approach. 2) Travel time generated by fuzzy modeling can adjust to changes in road conditions and traffic density",Rizki Achmad Darajatun Niko Alifero,https://openalex.org/A5081075732,,ID,University of Singaperbangsa Karawang,https://openalex.org/I4210096913,True,cc-by,0,https://openalex.org/I4210096913,Pemodelan Sistem Pendukung Keputusan Dalam Penentuan Rute Distribusi Minimarket Menggunakan Metode Fuzzy,https://doi.org/10.5281/zenodo.7067944,,0.0,,False,en,True,green,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,,repository,Management and Optimization Techniques,2022-09-11,2022,article
https://openalex.org/W7110654788,,"Deineko, Elija|Kehrt, Carina",|,|,|,,,True|False,,0,,Using Neural Combinatorial Optimisation for Solving TimeConstrained Vehicle Routing Problems,,,0.0,,False,en,False,closed,elib (German Aerospace Center),https://openalex.org/S4377196266,,repository,Vehicle Routing Optimization Methods,2025-03-01,2025,article
https://openalex.org/W7104612888,"Optimizing last-mile delivery remains a critical challenge in urban logistics, as routing decisions often deviate from the shortest or least-cost paths due to the preferences of decision-makers (DMs), drivers, and riders, as well as operational constraints and real-world complexities. This thesis develops data-driven and machine learning approaches to improve routing efficiency while incorporating the preferences of DMs, drivers in vehicle-based deliveries, and riders in e-cargo bike deliveries. The proposed models integrate environmental conditions, network characteristics, and historical data from last-mile logistics platforms to enhance decision-making in real-world delivery operations. This research introduces novel methods that leverage preference learning, graph-based clustering, and optimization techniques to support human-centered and data-driven logistics planning. First, a preference-learning framework is proposed for multi-objective vehicle routing problems with time windows. Machine learning models and optimization techniques are employed to infer implicit DM preferences, revealing that deviations from planned routes are often driven by workload balancing and fleet utilization rather than solely minimizing travel distance. These insights provide a foundation for improving route planning strategies. Second, a graph learning–based approach is developed to enhance cluster-first route-second heuristics for large-scale VRPs. Unlike traditional clustering methods, which overlook historical routing patterns, our model captures latent relationships between customer nodes. By leveraging modularity maximization, it generates clusters that align more closely with real-world routing behaviors, leading to more effective solutions. Finally, the thesis explores rider fatigue–aware e-cargo bike routing using a chance-constrained programming approach, balancing route efficiency with rider well-being. Fatigue is modeled as a function of workload, environmental conditions, demographic characteristics, and human physiological factors, ensuring sustainable and equitable delivery planning. Extensive numerical experiments using real-world last-mile delivery datasets validate the proposed modeling, machine learning, and optimization approaches. The findings contribute to both academic research and industry practice by offering insights for logistics providers seeking to enhance delivery efficiency, reduce operational costs, and improve driver and rider satisfaction.","Nourmohammadi, Zahra",,https://orcid.org/0000-0002-4463-3075,,,,True,cc-by,0,,Preference Learning and Human-Centric Optimization for Last-Mile Delivery Routing,https://doi.org/10.26190/unsworks/31776,,,,False,en,True,green,University of New South Wales,https://openalex.org/S7407053176,,repository,Vehicle Routing Optimization Methods,2025-01-01,2025,dissertation
https://openalex.org/W4406975401,"Deep Reinforcement Learning (DRL) has emerged as a promising approach for solving Combinatorial Optimization (CO) problems, such as the 3D Bin Packing Problem (3D-BPP), Traveling Salesman Problem (TSP), or Vehicle Routing Problem (VRP), but these neural solvers often exhibit brittleness when facing distribution shifts. To address this issue, we uncover the Satisficing Generalization Edge, which we validate both theoretically and experimentally: identifying a set of promising actions is inherently more generalizable than selecting the single optimal action. To exploit this property, we propose Adaptive Selection After Proposal (ASAP), a generic framework that decomposes the decision-making process into two distinct phases: a proposal policy that acts as a robust filter, and a selection policy as an adaptable decision maker. This architecture enables a highly effective online adaptation strategy where the selection policy can be rapidly fine-tuned on a new distribution. Concretely, we introduce a two-phase training framework enhanced by Model-Agnostic Meta-Learning (MAML) to prime the model for fast adaptation. Extensive experiments on 3D-BPP, TSP, and CVRP demonstrate that ASAP improves the generalization capability of state-of-the-art baselines and achieves superior online adaptation on out-of-distribution instances.",Han Fang|Paul Weng|Yutong Ban,https://openalex.org/A5100405737|https://openalex.org/A5073106112|https://openalex.org/A5011762462,https://orcid.org/0000-0002-4010-2525|https://orcid.org/0000-0002-2008-4569|https://orcid.org/0000-0001-5396-9251,||,,,True|False|False,,0,,ASAP: Exploiting the Satisficing Generalization Edge in Neural Combinatorial Optimization,https://doi.org/10.48550/arxiv.2501.17377,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,Optimization and Packing Problems,2025-01-29,2025,preprint
https://openalex.org/W4313026548,,Erbao Cao|Xin Wang|Chunhua Tang,https://openalex.org/A5044163550|https://openalex.org/A5100327966|https://openalex.org/A5048362831,https://orcid.org/0000-0001-9383-1273|https://orcid.org/0000-0002-5585-7373|,CN|CN|CN,Hunan University|Hunan University|Hunan University of Finance and Economics,https://openalex.org/I16609230|https://openalex.org/I16609230|https://openalex.org/I4210150398,True|False|False,,0,https://openalex.org/I16609230,A Hybrid Intelligent Algorithm for the Fuzzy Open Vehicle Routing Problem with Risk Preference,https://doi.org/10.2139/ssrn.4281663,,,,False,en,True,green,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,repository,Vehicle Routing Optimization Methods,2022-01-01,2022,article
https://openalex.org/W4292558666,"Multi-Depot Vehicle Routing Problem (MDVRP) arises with rapid development in the logistics and transportation field in recent years. This field, mainly, faces challenges in arranging their fleet efficiently to distribute the goods to customers by minimizing distance and cost. Therefore, the decision maker needs to specify the vehicles to reach the particular depot which, serves the customers with the predetermined capacity. Hence, to solve the stated problems, there is a need to apply metaheuristic methods to get minimal transportation costs. This article reviews on single and population-based metaheuristic methods solving MDVRP from the year 2013 until 2018. The methods discussed were simulated annealing (SA), variable neighborhood search (VNS), ant colony algorithm (ACO), particle swarm optimization (PSO) and genetic algorithm (GA). From the previous works, it can be concluded that the application of population based metaheuristic gives better solutions in solving MDVRPs.\n&#13;\n\nKeywords: Metaheuristic, Multi Depot, MDVRP",Sherylaidah Samsuddin|Mohd Shahizan Othman|Lizawati Mi Yusuf,https://openalex.org/A5008311224|https://openalex.org/A5086606810|https://openalex.org/A5079146277,|https://orcid.org/0000-0003-4261-1873|https://orcid.org/0000-0003-4171-3253,MY|MY|MY,University of Technology Malaysia|University of Technology Malaysia|University of Technology Malaysia,https://openalex.org/I4576418|https://openalex.org/I4576418|https://openalex.org/I4576418,True|False|False,cc-by-sa,0,https://openalex.org/I4576418,A REVIEW OF SINGLE AND POPULATION-BASED METAHEURISTIC ALGORITHMS SOLVING MULTI DEPOT VEHICLE ROUTING PROBLEM,,,0.0,,False,en,True,green,SHILAP Revista de lepidopterología,https://openalex.org/S112646816,0300-5267,journal,Advanced Manufacturing and Logistics Optimization,2019-01-01,2019,review
